arrival_t,start_t,end_t,e2e_latency_s,correct,n_llm_calls,prompt_tokens,completion_tokens,cost_usd,timed_out,error,router,target_qps,seed
0.5995322271133436,0.6002943515777588,3.206892728805542,2.605910539627075,True,1,290,57,0.0,False,,AgentRoute,0.5,13
2.911536229163751,2.914503574371338,5.629425287246704,2.7143774032592773,True,1,177,63,0.0,False,,AgentRoute,0.5,13
5.216080895624599,5.220050811767578,8.75268840789795,3.532355308532715,True,1,281,81,0.0,False,,AgentRoute,0.5,13
9.001489212187252,9.002050161361694,13.828834056854248,4.826308250427246,True,1,270,125,0.0,False,,AgentRoute,0.5,13
9.412401447471753,9.414649963378906,19.045570373535156,9.630465745925903,False,1,415,138,0.0,False,,AgentRoute,0.5,13
9.93658243467428,9.937344074249268,21.479054927825928,11.541147947311401,True,1,282,63,0.0,False,,AgentRoute,0.5,13
10.25494888748124,10.256147384643555,24.43088960647583,14.173299312591553,True,1,256,78,0.0,False,,AgentRoute,0.5,13
10.765153909815604,10.765908241271973,27.772820234298706,17.006389617919922,True,1,384,88,0.0,False,,AgentRoute,0.5,13
13.413849318336393,13.416988372802734,30.112644910812378,16.69495153427124,False,1,364,60,0.0,False,,AgentRoute,0.5,13
13.692863220460248,13.693759679794312,32.54805564880371,18.85379910469055,True,1,236,65,0.0,False,,AgentRoute,0.5,13
15.208510917486223,15.210306644439697,38.21419429779053,23.003418445587158,False,1,304,148,0.0,False,,AgentRoute,0.5,13
15.689872613061889,15.690935373306274,41.46915578842163,25.77746891975403,False,1,342,87,0.0,False,,AgentRoute,0.5,13
16.388014054182054,16.3900465965271,45.88501811027527,29.49441146850586,False,1,330,115,0.0,False,,AgentRoute,0.5,13
17.517804603418277,17.519663095474243,47.92449426651001,30.40422558784485,True,1,208,55,0.0,False,,AgentRoute,0.5,13
21.153886369198208,21.15677547454834,49.87033224105835,28.71305251121521,True,1,203,52,0.0,False,,AgentRoute,0.5,13
23.02892607561574,23.030597925186157,53.713218450546265,30.682124853134155,True,1,250,101,0.0,False,,AgentRoute,0.5,13
23.058001181573495,23.058778524398804,56.3320198059082,33.272629737854004,True,1,185,69,0.0,False,,AgentRoute,0.5,13
23.70347832581068,23.704843044281006,58.578901529312134,34.87341618537903,False,1,230,59,0.0,False,,AgentRoute,0.5,13
24.020790705828382,24.021620512008667,61.73785090446472,37.30674171447754,True,1,257,81,0.0,False,,AgentRoute,0.5,13
28.121095740172656,28.123250246047974,64.79072403907776,36.66689872741699,True,1,341,80,0.0,False,,AgentRoute,0.5,13
31.439819095661964,31.442079544067383,67.59973382949829,36.15715003013611,True,1,290,73,0.0,False,,AgentRoute,0.5,13
34.72009626012445,34.72332572937012,69.76488423347473,35.04090428352356,False,1,204,57,0.0,False,,AgentRoute,0.5,13
38.221699946309094,38.22232007980347,73.75681376457214,35.53383111953735,True,1,338,103,0.0,False,,AgentRoute,0.5,13
40.95272478745906,40.95618748664856,78.14459109306335,36.67525339126587,False,1,331,119,0.0,False,,AgentRoute,0.5,13
46.91730747709119,46.918616771698,81.08981704711914,34.170636892318726,True,1,323,76,0.0,False,,AgentRoute,0.5,13
50.07483927470215,50.07662296295166,84.92175698280334,34.84453201293945,True,1,274,101,0.0,False,,AgentRoute,0.5,13
50.668171831524646,50.66939377784729,89.50080633163452,38.83077001571655,False,1,364,123,0.0,False,,AgentRoute,0.5,13
54.46159880364,54.46308469772339,92.85833811759949,38.39465951919556,False,1,222,89,0.0,False,,AgentRoute,0.5,13
55.79572156158497,55.79759860038757,97.01460528373718,40.68241500854492,True,1,362,108,0.0,False,,AgentRoute,0.5,13
58.60874713770609,58.60904932022095,99.42105340957642,40.81141686439514,True,1,245,63,0.0,False,,AgentRoute,0.5,13
60.269609083447875,60.27186632156372,101.91438055038452,40.17625069618225,True,1,341,65,0.0,False,,AgentRoute,0.5,13
61.392365525317246,61.394158124923706,105.17142581939697,40.38047957420349,True,1,263,88,0.0,False,,AgentRoute,0.5,13
62.29811624435002,62.2995023727417,109.35925340652466,41.75929498672485,True,1,339,109,0.0,False,,AgentRoute,0.5,13
63.42173056684241,63.42381501197815,111.86365008354187,42.098544120788574,True,1,202,66,0.0,False,,AgentRoute,0.5,13
64.1747902638789,64.17563056945801,115.22324252128601,41.46630334854126,False,1,299,88,0.0,False,,AgentRoute,0.5,13
64.42446610353572,64.42504525184631,118.42775130271912,40.28297019004822,False,1,295,87,0.0,False,,AgentRoute,0.5,13
67.85010735687315,67.8510594367981,120.31134796142578,39.22121858596802,True,1,281,50,0.0,False,,AgentRoute,0.5,13
71.05164492461113,71.05327773094177,123.17029070854187,38.24838662147522,False,1,466,76,0.0,False,,AgentRoute,0.5,13
79.54400675224117,79.54709887504578,126.0570158958435,36.5560462474823,True,1,321,77,0.0,False,,AgentRoute,0.5,13
81.89233417864085,81.89370584487915,129.20218658447266,36.34377074241638,True,1,289,84,0.0,False,,AgentRoute,0.5,13
83.50822214996182,83.51046347618103,132.6126880645752,35.59793519973755,True,1,176,90,0.0,False,,AgentRoute,0.5,13
86.268143007081,86.27023220062256,144.77041840553284,45.34824228286743,True,1,221,320,0.0,False,,AgentRoute,0.5,13
86.55785645536486,86.55970668792725,148.61943793296814,46.70510721206665,False,1,431,100,0.0,False,,AgentRoute,0.5,13
88.81695781188033,88.82014060020447,151.4480996131897,46.27654719352722,False,1,405,75,0.0,False,,AgentRoute,0.5,13
89.98877450944494,89.98937964439392,154.8613817691803,45.501994371414185,True,1,285,89,0.0,False,,AgentRoute,0.5,13
90.37748282179764,90.37859511375427,157.2155339717865,45.35158610343933,True,1,219,63,0.0,False,,AgentRoute,0.5,13
90.83034730807493,90.83118724822998,161.09807109832764,45.87462639808655,True,1,245,101,0.0,False,,AgentRoute,0.5,13
92.30953934954007,92.31181836128235,168.14420437812805,49.71623659133911,True,1,281,188,0.0,False,,AgentRoute,0.5,13
92.89375439965073,92.89546775817871,171.24323320388794,50.93179702758789,True,1,334,81,0.0,False,,AgentRoute,0.5,13
94.12412406529167,94.12584447860718,174.05516576766968,50.88471555709839,False,1,305,73,0.0,False,,AgentRoute,0.5,13
95.98439014713975,95.98687219619751,176.1785168647766,50.12126278877258,True,1,290,57,0.0,False,,AgentRoute,0.5,13
96.99194905622895,96.99353408813477,178.53227257728577,49.32987380027771,True,1,177,63,0.0,False,,AgentRoute,0.5,13
97.27226931197124,97.27297830581665,181.63176345825195,49.01886177062988,True,1,281,81,0.0,False,,AgentRoute,0.5,13
98.62232256344637,98.62447476387024,186.39491772651672,41.62518072128296,True,1,270,125,0.0,False,,AgentRoute,0.5,13
99.15925040641085,99.16117262840271,191.66429996490479,43.044708013534546,False,1,415,138,0.0,False,,AgentRoute,0.5,13
99.69678349315573,99.69744729995728,194.03919982910156,42.59092903137207,True,1,282,63,0.0,False,,AgentRoute,0.5,13
100.12929055362068,100.13007521629333,197.00892758369446,42.14733409881592,True,1,256,78,0.0,False,,AgentRoute,0.5,13
101.04209141220281,101.04311013221741,200.35364484786987,43.13785171508789,True,1,384,88,0.0,False,,AgentRoute,0.5,13
101.19428991768336,101.1954038143158,202.64751815795898,41.54924464225769,False,1,364,60,0.0,False,,AgentRoute,0.5,13
103.3009852697954,103.30261564254761,205.0318694114685,36.887558698654175,True,1,236,65,0.0,False,,AgentRoute,0.5,13
109.44474558645614,109.44542503356934,210.48003482818604,39.236629247665405,False,1,304,148,0.0,False,,AgentRoute,0.5,13
110.43231803150644,110.4335606098175,213.79902005195618,39.74368333816528,False,1,342,87,0.0,False,,AgentRoute,0.5,13
112.97027949969754,112.97101068496704,218.1290009021759,41.95033550262451,False,1,330,115,0.0,False,,AgentRoute,0.5,13
118.37574274834085,118.37952923774719,220.19335985183716,41.66074180603027,True,1,208,55,0.0,False,,AgentRoute,0.5,13
118.46408239359074,118.46487259864807,222.17219495773315,40.54025173187256,True,1,203,52,0.0,False,,AgentRoute,0.5,13
118.76979174861727,118.77034997940063,225.87566566467285,39.480751276016235,True,1,250,101,0.0,False,,AgentRoute,0.5,13
0.5995322271133436,0.6011269092559814,3.279301643371582,2.6777255535125732,True,2,630,69,0.0,False,,OI-MAS,0.5,13
2.911536229163751,2.9146432876586914,6.131882190704346,3.2166805267333984,True,2,410,75,0.0,False,,OI-MAS,0.5,13
5.216080895624599,5.218355417251587,14.5171639919281,9.298287153244019,True,2,636,93,0.0,False,,OI-MAS,0.5,13
9.001489212187252,9.004854440689087,93.23709201812744,84.23154830932617,True,3,1030,541,0.0,False,,OI-MAS,0.5,13
9.412401447471753,9.413432836532593,76.05377674102783,66.63972663879395,False,3,1491,554,0.0,False,,OI-MAS,0.5,13
9.93658243467428,9.938138008117676,189.9402892589569,180.00215125083923,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
10.25494888748124,10.255631446838379,76.5500922203064,66.29389691352844,True,2,583,90,0.0,False,,OI-MAS,0.5,13
10.765153909815604,10.766283750534058,140.41443276405334,129.6472897529602,False,3,1298,504,0.0,False,,OI-MAS,0.5,13
13.413849318336393,13.415543794631958,83.12848448753357,69.71247553825378,False,2,781,72,0.0,False,,OI-MAS,0.5,13
13.692863220460248,13.694006204605103,83.61969375610352,69.92508292198181,True,2,530,77,0.0,False,,OI-MAS,0.5,13
15.208510917486223,15.209968090057373,155.984361410141,140.77372908592224,False,3,1178,564,0.0,False,,OI-MAS,0.5,13
15.689872613061889,15.690593957901001,165.63114428520203,149.9399483203888,False,3,1170,503,0.0,False,,OI-MAS,0.5,13
16.388014054182054,16.390438079833984,175.4881751537323,159.0972602367401,False,3,1188,531,0.0,False,,OI-MAS,0.5,13
17.517804603418277,17.519707918167114,123.57923913002014,106.05893445014954,False,3,704,471,0.0,False,,OI-MAS,0.5,13
21.153886369198208,21.15586233139038,124.12082314491272,102.96451139450073,True,2,450,66,0.0,False,,OI-MAS,0.5,13
23.02892607561574,23.030885696411133,203.03192496299744,180.0010392665863,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
23.058001181573495,23.059048891067505,191.37731409072876,114.82697558403015,True,2,432,81,0.0,False,,OI-MAS,0.5,13
23.70347832581068,23.704854726791382,203.70578837394714,180.00093364715576,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
24.020790705828382,24.021367073059082,146.23149132728577,62.61165165901184,True,2,588,93,0.0,False,,OI-MAS,0.5,13
28.121095740172656,28.125616550445557,208.13036918640137,180.0047526359558,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
31.439819095661964,31.444115161895752,184.82132601737976,61.24199438095093,True,2,646,85,0.0,False,,OI-MAS,0.5,13
34.72009626012445,34.72461676597595,214.7315685749054,180.00695180892944,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
38.221699946309094,38.22627353668213,218.23021411895752,180.0039405822754,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
40.95272478745906,40.955899477005005,220.95906829833984,180.00316882133484,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
46.91730747709119,46.924017667770386,226.93016529083252,180.00614762306213,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
50.07483927470215,50.079341888427734,230.0800096988678,180.00066781044006,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
50.668171831524646,50.66910195350647,230.6707603931427,180.00165843963623,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
54.46159880364,54.46353316307068,234.4663393497467,180.00280618667603,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
55.79572156158497,55.798009634017944,235.79982209205627,180.00181245803833,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
58.60874713770609,58.61197018623352,238.61575651168823,180.0037863254547,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
60.269609083447875,60.272788286209106,240.27653193473816,180.00374364852905,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
61.392365525317246,61.394046783447266,241.39578461647034,180.00173783302307,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
62.29811624435002,62.2995240688324,242.3008909225464,180.001366853714,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
63.42173056684241,63.42383360862732,243.4251685142517,180.0013349056244,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
64.1747902638789,64.17579293251038,244.17723155021667,180.0014386177063,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
64.42446610353572,64.4252302646637,244.42569041252136,180.00046014785767,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
67.85010735687315,67.85487747192383,247.85582637786865,180.00094890594482,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
71.05164492461113,71.05527305603027,251.05922055244446,180.00394749641418,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
79.54400675224117,79.54720997810364,259.5499746799469,180.00276470184326,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
81.89233417864085,81.89576530456543,261.8984639644623,180.00269865989685,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
83.50822214996182,83.50895881652832,263.51124572753906,180.00228691101074,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
86.268143007081,86.27146863937378,266.2724311351776,180.00096249580383,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
86.55785645536486,86.55990171432495,266.5618517398834,180.00195002555847,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
88.81695781188033,88.81929922103882,268.820107460022,180.00080823898315,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
89.98877450944494,89.9906108379364,269.99156308174133,180.00095224380493,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
90.37748282179764,90.37811827659607,270.3791170120239,180.00099873542786,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
90.83034730807493,90.83151841163635,270.83276653289795,180.0012481212616,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
92.30953934954007,92.31113409996033,272.3134243488312,180.00229024887085,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
92.89375439965073,92.89489722251892,272.896199464798,180.00130224227905,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
94.12412406529167,94.12610578536987,274.12730717658997,180.0012013912201,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
95.98439014713975,95.98709845542908,275.988920211792,180.00182175636292,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
96.99194905622895,96.9942524433136,276.9956257343292,180.00137329101562,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
97.27226931197124,97.27268147468567,277.27314281463623,180.00046133995056,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
98.62232256344637,98.62416219711304,278.6257562637329,180.00159406661987,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
99.15925040641085,99.16184759140015,279.1635830402374,180.00173544883728,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
99.69678349315573,99.69853043556213,279.6991939544678,180.00066351890564,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
100.12929055362068,100.13015246391296,280.1307706832886,180.0006182193756,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
101.04209141220281,101.04324007034302,281.04487705230713,180.0016369819641,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
101.19428991768336,101.19452381134033,281.19521832466125,180.00069451332092,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
103.3009852697954,103.30479431152344,283.30762457847595,180.00283026695251,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
109.44474558645614,109.45217847824097,289.45569682121277,180.0035183429718,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
110.43231803150644,110.43440127372742,290.43558168411255,180.00118041038513,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
112.97027949969754,112.9715416431427,292.9742896556854,180.00274801254272,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
118.37574274834085,118.38211131095886,298.38709807395935,180.0049867630005,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
118.46408239359074,118.4643394947052,298.4653468132019,180.0010073184967,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
118.76979174861727,118.77079367637634,298.7718551158905,180.00106143951416,False,0,0,0,0.0,True,timeout,OI-MAS,0.5,13
0.5995322271133436,0.6011714935302734,126.6029589176178,112.3119535446167,True,2,614,292,0.0,False,,EvoMAS,0.5,13
2.911536229163751,2.914677858352661,62.05755877494812,47.273476123809814,True,1,177,63,0.0,False,,EvoMAS,0.5,13
5.216080895624599,5.21915340423584,172.14323949813843,127.2990837097168,False,2,620,337,0.0,False,,EvoMAS,0.5,13
9.001489212187252,9.006093740463257,182.0328347682953,136.59969878196716,True,2,642,381,0.0,False,,EvoMAS,0.5,13
9.412401447471753,9.413660049438477,189.42133951187134,180.00767946243286,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
9.93658243467428,9.937318086624146,189.93799805641174,180.0006799697876,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
10.25494888748124,10.25578784942627,190.25629591941833,180.00050806999207,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
10.765153909815604,10.766468048095703,190.76793909072876,180.00147104263306,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
13.413849318336393,13.417266845703125,193.4207091331482,180.00344228744507,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
13.692863220460248,13.693678617477417,193.69412994384766,180.00045132637024,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
15.208510917486223,15.20916199684143,190.07999753952026,72.45969271659851,False,1,304,148,0.0,False,,EvoMAS,0.5,13
15.689872613061889,15.69080400466919,195.69327116012573,180.00246715545654,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
16.388014054182054,16.390644073486328,196.39310669898987,180.00246262550354,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
17.517804603418277,17.519922733306885,197.52136039733887,180.00143766403198,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
21.153886369198208,21.157716035842896,201.16213011741638,180.0044140815735,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
23.02892607561574,23.031731128692627,203.03412175178528,180.00239062309265,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
23.058001181573495,23.05894184112549,203.05965328216553,180.00071144104004,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
23.70347832581068,23.70474123954773,203.7064082622528,180.00166702270508,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
24.020790705828382,24.021238565444946,204.02186274528503,180.0006241798401,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
28.121095740172656,28.12550687789917,208.13012981414795,180.00462293624878,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
31.439819095661964,31.444089651107788,211.4476056098938,180.003515958786,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
34.72009626012445,34.7245614528656,214.72732210159302,180.00276064872742,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
38.221699946309094,38.22623133659363,218.23001503944397,180.00378370285034,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
40.95272478745906,40.956098794937134,220.95650720596313,180.000408411026,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
46.91730747709119,46.91919136047363,226.92444825172424,180.0052568912506,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
50.07483927470215,50.076393842697144,230.079772233963,180.00337839126587,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
50.668171831524646,50.669142723083496,230.6705412864685,180.001398563385,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
54.46159880364,54.466087102890015,234.47012782096863,180.0040407180786,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
55.79572156158497,55.79757022857666,235.7991578578949,180.00158762931824,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
58.60874713770609,58.61239743232727,238.61612749099731,180.00373005867004,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
60.269609083447875,60.27320647239685,240.27702164649963,180.00381517410278,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
61.392365525317246,61.39448285102844,241.39634537696838,180.00186252593994,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
62.29811624435002,62.298877239227295,242.30056715011597,180.00168991088867,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
63.42173056684241,63.423115253448486,243.42495107650757,180.00183582305908,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
64.1747902638789,64.17604374885559,244.17697525024414,180.00093150138855,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
64.42446610353572,64.42544651031494,244.42640566825867,180.00095915794373,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
67.85010735687315,67.85515999794006,247.86002826690674,180.00486826896667,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
71.05164492461113,71.05254769325256,251.056458234787,180.00391054153442,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
79.54400675224117,79.54842758178711,259.55196595191956,180.00353837013245,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
81.89233417864085,81.8949625492096,261.89642119407654,180.00145864486694,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
83.50822214996182,83.51074409484863,263.5132739543915,180.00252985954285,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
86.268143007081,86.27166771888733,266.2752273082733,180.003559589386,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
86.55785645536486,86.56012773513794,266.5617160797119,180.00158834457397,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
88.81695781188033,88.81955814361572,268.8221683502197,180.002610206604,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
89.98877450944494,89.9909029006958,269.9925367832184,180.00163388252258,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
90.37748282179764,90.37846875190735,270.3791229724884,180.00065422058105,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
90.83034730807493,90.83108973503113,270.8317565917969,180.00066685676575,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
92.30953934954007,92.31174230575562,272.3124656677246,180.000723361969,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
92.89375439965073,92.8944890499115,272.895295381546,180.00080633163452,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
94.12412406529167,94.12539863586426,274.12773513793945,180.0023365020752,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
95.98439014713975,95.98640966415405,275.98878383636475,180.0023741722107,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
96.99194905622895,96.9936900138855,276.9948000907898,180.0011100769043,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
97.27226931197124,97.2731385231018,277.2742145061493,180.00107598304749,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
98.62232256344637,98.62466025352478,278.62681436538696,180.00215411186218,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
99.15925040641085,99.16134262084961,279.16357350349426,180.00223088264465,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
99.69678349315573,99.69901967048645,279.70129108428955,180.0022714138031,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
100.12929055362068,100.1306254863739,280.1319043636322,180.0012788772583,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
101.04209141220281,101.04371762275696,281.04444551467896,180.000727891922,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
101.19428991768336,101.19500994682312,281.1958632469177,180.0008533000946,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
103.3009852697954,103.3032603263855,283.30615639686584,180.00289607048035,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
109.44474558645614,109.4461874961853,289.4484181404114,180.00223064422607,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
110.43231803150644,110.43431425094604,290.4357135295868,180.00139927864075,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
112.97027949969754,112.97298765182495,292.9774739742279,180.00448632240295,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
118.37574274834085,118.37639617919922,298.3809938430786,180.0045976638794,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
118.46408239359074,118.46461462974548,298.4653286933899,180.0007140636444,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
118.76979174861727,118.7710919380188,298.77180528640747,180.00071334838867,False,0,0,0,0.0,True,timeout,EvoMAS,0.5,13
0.5995322271133436,0.6004314422607422,180.634521484375,180.03409004211426,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
2.911536229163751,2.914893627166748,182.91796970367432,180.00307607650757,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
5.216080895624599,5.219358205795288,185.22242784500122,180.00306963920593,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
9.001489212187252,9.003412246704102,189.0073835849762,180.0039713382721,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
9.412401447471753,9.41396427154541,189.41496443748474,180.00100016593933,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
9.93658243467428,9.937623739242554,189.93867301940918,180.00104928016663,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
10.25494888748124,10.256107568740845,190.25713634490967,180.00102877616882,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
10.765153909815604,10.765785932540894,190.76657247543335,180.00078654289246,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
13.413849318336393,13.41722559928894,193.42134642601013,180.0041208267212,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
13.692863220460248,13.693643569946289,193.69473528862,180.0010917186737,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
15.208510917486223,15.211305618286133,195.2143793106079,180.00307369232178,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
15.689872613061889,15.69193983078003,195.69399905204773,180.0020592212677,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
16.388014054182054,16.39078974723816,196.39284706115723,180.00205731391907,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
17.517804603418277,17.519059658050537,197.52116990089417,180.00211024284363,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
21.153886369198208,21.15536856651306,201.16009140014648,180.00472283363342,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
23.02892607561574,23.031394958496094,203.0342161655426,180.0028212070465,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
23.058001181573495,23.05859375,203.0594081878662,180.0008144378662,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
23.70347832581068,23.704373598098755,203.70523619651794,180.0008625984192,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
24.020790705828382,24.02187466621399,204.02275800704956,180.00088334083557,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
28.121095740172656,28.122196197509766,208.12710070610046,180.0049045085907,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
31.439819095661964,31.443660736083984,211.4477014541626,180.0040407180786,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
34.72009626012445,34.72366786003113,214.728182554245,180.00451469421387,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
38.221699946309094,38.22445344924927,218.2276315689087,180.00317811965942,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
40.95272478745906,40.955384254455566,220.95851349830627,180.0031292438507,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
46.91730747709119,46.923439502716064,226.9244785308838,180.00103902816772,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
50.07483927470215,50.07880139350891,230.08385825157166,180.00505685806274,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
50.668171831524646,50.669618129730225,230.670640707016,180.00102257728577,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
54.46159880364,54.46660017967224,234.46908283233643,180.00248265266418,False,0,0,0,0.0,True,timeout,RopMura,0.5,13
